album,,sentiment,album
My Beautiful Dark Twisted Fantasy,now you noticeable and can't nobody get control of you.,-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,ohh my god.,0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"oww, i still can't believe you got me this watch!.",0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"running my name through the mud, who's provoking you?.",-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,shit!.,-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,so far from where we came.,-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"somebody help. . . let's play the blame game, i love you more.",0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"stick around, some real feelings might surface.",-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,that ain't right girl.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,that's how good i feel about this nigga.,0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"that's right, that's right!",0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,this is some cirque du soleil pussy now!,0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,this is the motherfucker i wanted!.,0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,this motherfucker is the exact motherfucker i wanted!.,0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,till about two a.m. and i call back.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,we erased one another.,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,we walk away like strangers in the street.,-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,we've become public enemies.,-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,what the fuck happened?.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,what the hell was i supposed to do?.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,where you learn to treat a nigga like this?. .,-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,who taught you how to get sexy for a nigga?. .,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"who, who the fuck got your pussy all re-upholstered?. .",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,whose fault?. . .,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"with so much of everything, how do we leave with nothing?.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,with them motherfucking jimmy choos on.... who taught you how to put some motherfucking jimmy choos on?. .,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,y'all got dirt on each other like mud wrestlers.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"yeezy taught you well, yeezy taught you well",0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"yo yo babe, yo yo this is the best birthday ever!.",0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,yo you took your pussy game up a whole 'nother level!.,-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"yo, i'd rather be by my fucking self.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,you ain't pick up but your phone accidentally called me back.,-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"you always said, ""yeezy, i ain't your right girl"".",-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,you call me motherfucker for long.,-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"you done went all porno on a nigga, okay? and i, and i love it.... and i thank you, i thank you, my dick thanks you!.",0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,you getting blackmailed for that white girl.,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"you know what, i got to thank yeezy. and when i see that nigga, i'mma thank him.",0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"you never used to talk dirty, but now you god damn disgusting!.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,you should be grateful a nigga like me ever noticed you.,0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"you'll probably find one of them ""i like art""-type girls.",0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,down for the night.,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,down for the night. . .,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,down for the night. said she�s down for the night.,-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,hey woah.,0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,hey-hey,0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,hey-hey.,0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i'm building a still to slow down the time.,-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'm building a still, down the time. . .",-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'm lost in the world, been down my whole life.",-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'm lost in the world, been down my whole life. .",-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'm lost in the world, i'm down on my mind. .",0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'm new in the city, and i'm down for the night.",0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'm new in the city, and i'm down for the night. .",0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'm new in the city, but i'm down for the night.",0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'm new in the city, but i'm down for the night. .",0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'm up in the woods, i'm down on my mind.",0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'm up in the woods, i'm down on my mind. .",0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"if we die in each others arms, still get laid in the afterlife.",0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"if we die in each others arms, still get laid, yeah, yeah, yeah. . .",0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,let's break out of this fake-ass party.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,lost in this plastic life.,-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"ma ma se, ma ma se, ma ma ku sa.",-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"oh, oh, get down. . . hey woah.",-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,slow down the time.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,turn this into a classic night.,0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,who will survive in america?.,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,who will survive in america?. . .,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"you're my devil, you're my angel.",0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"you're my freedom, you're my jail.",-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"you're my heaven, you're my hell.",0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"you're my lies, you're my truth.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"you're my now, you're my forever.",0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"you're my questions, you're my proof.",0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,you're my stress and you're my masseuse.,-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"you're my war, you're my truce.",0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"""all i want is a good home and a wife.",0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"after all is said and done, build a new route to china if they'll have you.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,america stripped for bed and we had not all yet closed our eyes.,-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,america was a bastard.,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"and a children, and some food to feed them every night"".",0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"and a rapist known as freedom, free-doom.",0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,and the new word to have is revolution.,0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,because god's whole card has been thoroughly piqued. and america is now blood and tears instead of milk and honey.,-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"democracy, liberty, and justice were revolutionary code names.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,digging paul revere and nat turner as the good guys.,0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,hosed down daily with a gagging perfume.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,people don't even want to hear the preacher spill or spiel.,-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"that preceded, the bubblin' bubblin' bubblin' bubblin' bubblin'. in the mother country's crotch.",-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,the illegitimate daughter of the mother country.,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,the signs of truth were tattooed across our often entered vagina.,0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,the youngsters who were programmed.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,to continue fucking up woke up one night.,-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,two long centuries buried in the musty vault.,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,us living as we do upside-down.,-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"we learned to our amazement, the untold tale of scandal.",-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,what does webster say about soul?.,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,who will survive in america?.,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,who will survive in america?. .,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,whose legs were then spread around the world.,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"and i embody every characteristic of the egotistic. he knows, he�s so fucking gifted.",0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"and they say, and they say.",-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"and they say, and they say. . . . colin powells, austin powers.",-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"and they say, and they say. . . . fuck snl and the whole cast.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,as i look down at my diamond encrusted piece.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"at the end of the day, god damn it i�m killing this shit.",-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,do it better than anybody you ever seen do it.,0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,got treasures in my mind but couldn�t open up my own vault.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,how 'ye doing?,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,huh?,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i ain�t gotta power trip, who you going home with?.",-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i don�t need your pussy, bitch, i�m on my own dick.",-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i got the power to make your life so exciting. . .,0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i guess every superhero need his theme music.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i just needed time alone with my own thoughts.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i know damn well y�all feeling this shit.,-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i was drinking earlier, now i�m driving.",0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i�ll see you in the morning.,0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i�m an asshole?,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i�m jumping out the window, i�m letting everything go.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i�m letting everything go.,0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i�m living in that 21st century, doing something mean to it.",-0.20000000298023224,My Beautiful Dark Twisted Fantasy
